ten_quan,diem_trung_binh,dia_chi,gio_mo_cua,gia_ca,lat,lon,url_anh,diem_Không gian,diem_Vị trí,diem_Chất lượng,diem_Phục vụ,diem_Giá cả,thuc_don,url_goc
Amigo Coffee - Sư Vạn Hạnh,_._,"560 Sư Vạn Hạnh, P. 10, Quận 10, TP. HCM",Đang cập nhật,25.000đ - 50.000đ,10.7689036242513,106.6713076829910,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbtbr0vcr151c,--,--,--,--,--,,https://www.foody.vn/ho-chi-minh/amigo-coffee-su-van-hanh
Hủ Tiếu - Tô Hiến Thành,7.2,"106 Tô Hiến Thành , Quận 10, TP. HCM",Chưa mở cửa  17:30 - 22:00,20.000đ - 20.000đ,10.7800061000000,106.6682473999999,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8gs00wji6xc2,8.0,7.0,7.0,7.0,7.0,,https://www.foody.vn/ho-chi-minh/hu-tieu-to-hien-thanh
Mỹ Phương Viên 2 - Nem Thủ Đức,_._,"40 Lê Văn Ninh, P. Linh Tây, Tp. Thủ Đức, TP. HCM",Chưa mở cửa  07:00 - 20:00,65.000đ - 150.000đ,10.8499010000000,106.7536940000000,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu4orjczyc96b,--,--,--,--,--,NƯỚC SÂM GIẢI NHIỆT CÓ ĐÁ (20.000đ) | NƯỚC SÂM MÁT GAN GIẢI NHIỆT LY KHỔNG LỒ 1 LÍT ( CÓ ĐÁ) (30.000đ) | NƯỚC SÂM KHÔNG ĐƯỜNG LY 1 LÍT KHÔNG ĐÁ (50.000đ) | NƯỚC SÂM LY KHỔNG LỒ 1 LÍT KHÔNG ĐÁ (50.000đ) | SẬM LẠNH KHÔNG ĐƯỜNG LY 1 LIT CÓ ĐÁ (30.000đ) | TRÀ ĐÁ LY KHỔNG LỒ 1 LÍT (10.000đ) | BÚN THỊT NƯỚNG + CHẢ GIÒ NEM CUA BỂ...TÔ ĐẶC BIỆT (95.000đ) | BÚN NEM NƯỚNG + NEM CUA BỂ ...TÔ ĐẶC BIỆT (95.000đ) | BÚN BÒ LÁ LỐT + CHẢ GIÒ NEM CUA BỂ (95.000đ) | BÚN CHẠO TÔM +NEM CUA BỂ ...TÔ ĐẶC BIỆT (95.000đ) | BÚN THẬP CẨM NEM CUA TÔ ĐẶC BIỆT (95.000đ) | BÚN THẬP CẨM CHẠO TÔM  TÔ ĐẶC BIỆT (95.000đ) | BÚN THẬP CẨM NEM CUA BỂ (95.000đ) | BÚN THẬP CẨM CHẢ MỰC CHIÊN GIÒN...TÔ ĐẶC BIỆT (95.000đ) | BÚN CHẢ MỰC +NEM CUA BỂ ...TÔ ĐẶC BIỆT (95.000đ) | DẦU TRỊ VIÊM XOANG HOẶC NHỨC MỎI GIA TRUYỀN CHAI NHỎ 3ML (20.000đ) | BÚN THẬP CẨM.NEM CHUA RÁN (95.000đ),https://www.foody.vn/ho-chi-minh/my-phuong-vien-2-nem-thu-duc
Vero Go Coffee - Quận 2,_._,"Cao Ốc Petroland, Đường B5, P. Bình Trưng Đông, Quận 2, TP. HCM",Chưa mở cửa  06:00 - 23:30,0.020đ - 0.035đ,10.7919560000000,106.7766030000000,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfsf8wmu3fd77,--,--,--,--,--,,https://www.foody.vn/ho-chi-minh/vero-go-coffee-quan-2
Cơm Tấm Gò Vấp,1.0,"336 Nguyễn Văn Nghi, P. 7, Quận Gò Vấp, TP. HCM",Chưa mở cửa  07:00 - 21:00,20.000đ - 35.000đ,10.8265300000000,106.6825999000000,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwam4hviqd3te6,1.0,1.0,1.0,1.0,1.0,,https://www.foody.vn/ho-chi-minh/com-tam-go-vap
Mì Trộn Meo Meo - Tân Bình,_._,"Số 2 Ngô Bệ, P. 13, Quận Tân Bình, TP. HCM",Chưa mở cửa  09:00 - 21:00,Đang cập nhật,10.8027046000000,106.6416182000000,https://down-vn.img.susercontent.com/vn-11134259-7ra0g-ma5kkpn1s969e6,--,--,--,--,--,Mì trộn tá lả tùm lum (50.000đ) | miến xào trứng (30.000đ) | Mì Trộn Xúc Xích Cá Viên (35.000đ) | Mì trộn trứng (25.000đ) | Mì trộn trứng + xúc xích (35.000đ) | Mọi vấn đề liên quan đến sản phẩm  Anh/Chị liên hệ 0822929098 (1đ),https://www.foody.vn/ho-chi-minh/mi-tron-meo-meo-tan-binh
ZEN Tea - Phan Xích Long,_._,"103-105 Phan Xích Long, P. 2, Quận Phú Nhuận, TP. HCM",Chưa mở cửa  07:00 - 22:30,Đang cập nhật,10.7974909000000,106.6904090000000,https://down-vn.img.susercontent.com/vn-11134513-820l4-mh61n4r4a51rce,--,--,--,--,--,Đánh Giá Đơn Hàng - 0944.30.37.30 (Hotline/Zalo) (999.999đ) | Hoá Đơn VAT – Cung cấp thông tin (999.999đ) | TRÙM DEAL - TRÀ SỮA ZEN SIZE L + TOPPING (63.000đ) | TRÙM DEAL - TRÀ SỮA Ô LONG SIZE L + TOPPING (74.000đ) | Bánh Rán Phô Mai Tươi (26.000đ) | Bánh Rán Sô-Cô-La (26.000đ) | Bánh Rán Custard (26.000đ) | Bánh Su Que (22.000đ) | Caramel Cà Phê Muối (49.000đ) | Bánh Phô Mai Nướng (49.000đ) | Bánh Tráng ZEN Phô Mai Muối Tôm (29.000đ) | Bánh Su Singapore (66.000đ) | Americano (34.000đ) | Bánh Bông Lan Kem Tuyết (48.000đ) | Trà Sữa ZEN (37.000đ),https://www.foody.vn/ho-chi-minh/zen-tea-phan-xich-long
DAILY - Coffee & Matcha Latte - Tân Bình,_._,"14/1 Bàu Bàng, P. 13, Quận Tân Bình, TP. HCM",Chưa mở cửa  07:00 - 21:00,Đang cập nhật,10.8004380000000,106.6442306000000,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m0ljbaj2biste9,--,--,--,--,--,Trà Sữa Thái Đỏ Đá Xay (37.000đ) | Trà Sữa Thái Xanh Đá Xay (37.000đ) | Matcha Oreo Cheese (60.000đ) | Hồng Trà Tắc Đá Xay (35.000đ) | Trà Sữa Đá Xay (37.000đ) | Matcha Oreo Đá Xay (50.000đ) | Daily Coffee (10.000đ) | Matcha Uji Oat (50.000đ) | Cold Whisk Matcha Latte (46.000đ) | Uji Matcha Latte (45.000đ) | Uji Matcha Sữa Gấu (57.000đ) | Earl Grey Matcha Cold Whisk (48.000đ) | Matcha Latte Sữa Gấu (52.000đ) | CaCao Latte Sữa Gấu (50.000đ) | Cà Phê Caramel Sữa Gấu (52.000đ),https://www.foody.vn/ho-chi-minh/daily-coffee-matcha-latte-tan-binh
Trái Cây Tô - Bùi Viện,_._,"84/40B Bùi Viện, P. Phạm Ngũ Lão, Quận 1, TP. HCM",Chưa mở cửa  09:00 - 20:00,25.000đ - 55.000đ,10.7676440000000,106.6930240000000,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwe4nvjvt0bf31,--,--,--,--,--,Trà vải (25.000đ),https://www.foody.vn/ho-chi-minh/trai-cay-to-bui-vien
CAFE MUỐI - ĐẶC SẢN HUẾ - PHAN VĂN TRỊ QUẬN 5,_._,"491 Phan Văn Trị, P. 7, Quận 5, TP. HCM",Chưa mở cửa  06:30 - 21:00,Đang cập nhật,10.7546898000000,106.6751822000000,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsvd2w9ctrk4fc,--,--,--,--,--,KAFE SƯƠNG SÁO KEM MUỐI SIZE M (25.000đ) | KAFE KEM MUỐI SIZE M (40.000đ) | KAFE KEM DỪA SIZE M (40.000đ) | KAFE KEM DỪA SIZE S (21.000đ) | KAFE BẠC XỈU KEM MUỐI SIZE M (42.000đ) | KAFE KEM MUỐI SIZE S (21.000đ) | KAFE BỌT BIỂN SIZE M (40.000đ) | KAFE BẠC XỈU KEM MUỐI SIZE S (25.000đ) | KAFE BỌT BIỂN SIZE S (25.000đ) | Kafe Đen size M (35.000đ) | Kafe Nâu size M (35.000đ) | Kafe Nâu size S (18.000đ) | Kafe Đen size S (18.000đ) | The Bottle KaFe Muối (79.000đ),https://www.foody.vn/ho-chi-minh/cafe-muoi-dac-san-hue-phan-van-tri-quan-5
Nước Sâm Bà Bình - Bình Thành,_._,"85/120 Bình Thành, P. Bình Hưng Hòa B, Quận Bình Tân, TP. HCM",Chưa mở cửa  08:00 - 22:00,15.000đ - 25.000đ,10.8037059000000,106.5840790000000,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsvc9ldmlghwe2,--,--,--,--,--,Mua 3 Tặng 1 (80.000đ) | Set chống ế (100.000đ) | Set say mê (60.000đ) | Set no nê (160.000đ) | Set Đặc Sắc (240.000đ) | Set hả hê (200.000đ) | Sâm mía lau sương sáo nha đam (34.000đ) | Rong biển sương sáo trân châu trắng (34.000đ) | Bí đao sương sáo trân châu trắng (34.000đ) | Củ sen trân châu trắng sương sáo (34.000đ) | Bông cúc nha đam sương sáo (34.000đ) | Sâm mía lau - Chai (20.000đ) | Bông cúc -  Chai (20.000đ) | Sâm 24 vị - Chai (20.000đ) | Rong biển - Chai (20.000đ) | Bí đao - Chai (20.000đ),https://www.foody.vn/ho-chi-minh/nuoc-sam-ba-binh-binh-thanh
Bật Quán - Mì Ý & Steak - Bình Thạnh,_._,"180/28/19 Nguyễn Hữu Cảnh, P. 22, Quận Bình Thạnh, TP. HCM",Chưa mở cửa  08:00 - 23:00,Đang cập nhật,10.7930030000000,106.7195370000000,https://down-vn.img.susercontent.com/vn-11134513-7ra0g-m95qwh9r8rcy94,--,--,--,--,--,Xúc xích xông khói (39.000đ) | Fanta (20.000đ) | Pepsi (20.000đ) | Sprite (20.000đ) | Mì ý sốt pesto + Rau củ (89.000đ) | Mì ý sốt tỏi ớt + Rau củ (79.000đ) | Mì ý sốt cà chua + Rau củ (89.000đ) | Mì ý sốt kem + Rau củ (79.000đ) | Mì ý sốt tỏi ớt +  Xúc xích xông khói + Một loại rau củ tùy chọn (89.000đ) | Mì ý sốt tỏi ớt + Phi lê gà áp chảo + Một loại rau củ tùy chọn (89.000đ) | Mì ý sốt tỏi ớt (Không topping) (59.000đ) | Mì ý sốt tỏi ớt + Thịt xông khói + Một loại rau củ tùy chọn (89.000đ) | Mì ý sốt kem + Thịt xông khói + Một loại rau củ tùy chọn (89.000đ) | Mì ý sốt kem + Phi lê gà áp chảo + Một loại rau củ tùy chọn (89.000đ),https://www.foody.vn/ho-chi-minh/bat-quan-mi-y-steak-binh-thanh
Pepperonis Pizza & Cafe - Parkson Lê Thánh Tôn,7.9,"Tầng 3,  Tầng 3 Parkson Lê Thánh Tôn, 35Bis - 45 Lê Thánh Tôn, Quận 1, TP. HCM",Chưa mở cửa  09:00 - 22:00,100.000đ - 200.000đ,10.7772640000000,106.7019630000000,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8kpmm1dknt7a,8.5,8.0,8.0,7.5,7.5,,https://www.foody.vn/ho-chi-minh/pepperonis-pizza-cafe-parkson-le-thanh-ton
Cơmii - Bình Tân,_._,"328 Trần Văn Giàu, P. Tân Tạo, Quận Bình Tân, TP. HCM",Chưa mở cửa  06:00 - 21:00,Đang cập nhật,10.7522540000000,106.6053317000000,https://down-vn.img.susercontent.com/vn-11134513-7ra0g-m9olm42tca3e9d,--,--,--,--,--,Cơm Trộn Kim Chi + Bắp + Rau (55.000đ) | Cơm Trộn Sốt Nấm Đùi Gà Chiên (59.000đ) | Cơm Trộn Tiêu Đen (39.000đ) | Cơm Trộn Tiêu Đen Đùi Gà Chiên (59.000đ) | Cơm Trộn Kim Chi Lạp Xưởng (65.000đ) | Cơm Trộn Sốt Nấm (39.000đ),https://www.foody.vn/ho-chi-minh/comii-binh-tan
Seoul Garden AEON Mall Bình Tân,6.8,"Tầng 3,  Lô T23, Tầng 3, Aeon Mall Bình Tân,1 Đường Số 17A, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",Chưa mở cửa  10:00 - 21:15,250.000đ - 440.000đ,10.7431850000000,106.6115190000000,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwg9drdj9jo9d1,7.5,7.2,6.7,6.5,6.4,,https://www.foody.vn/ho-chi-minh/seoul-garden-buffet-lau-nuong-aeon-mall-binh-tan
Cajon Cafe - Trường Sa,6.2,"1238 Trường Sa, P.14, Quận Phú Nhuận, TP. HCM",Chưa mở cửa  09:00 - 23:00,20.000đ - 45.000đ,10.7899930000000,106.6670070000000,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9yscwcjyl7e1,7.0,6.0,6.0,6.0,6.0,,https://www.foody.vn/ho-chi-minh/cajon-cafe-truong-sa
Tiệm Mì KwayTeow Thao Dien - Yummy Thai Noodle - Nguyễn Văn Hưởng,_._,"215B2 Nguyễn Văn Hưởng, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",Chưa mở cửa  10:00 - 21:00,20.000đ - 100.000đ,10.8120440000000,106.7320490000000,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv9q1fjqitg4e,--,--,--,--,--,Pad Si Ew (135.000đ) | Pad Woonsen goong (135.000đ) | Chili Basil pork (125.000đ) | Chili basil crispy pork กะเพราหมูกรอบ (135.000đ) | Chili basil thick noodle pork (115.000đ) | Chili Basil chicken (125.000đ) | Chili Basil pork stew (139.000đ) | Chili Basil shrimp (139.000đ) | Chili basil squidเพราหมึก (139.000đ) | Chili basil beefเพราเนื้อ (129.000đ) | Tum laos koong sod (139.000đ) | Yum Seafood (178.000đ) | Chili Basil beef (135.000đ) | Pad prik keang Kai (145.000đ) | Pork oyster sauce (125.000đ),https://www.foody.vn/ho-chi-minh/tiem-mi-kwayteow-thao-dien-yummy-thai-noodle-nguyen-van-huong
Matcha Thủ Đức,_._,"61 Hoàng Diệu 2, P. Linh Trung, Tp. Thủ Đức, TP. HCM",Chưa mở cửa  08:00 - 21:00,Đang cập nhật,10.8575153000000,106.7639522000000,https://down-vn.img.susercontent.com/vn-11134513-820l4-mgxe0dtx89ov74,--,--,--,--,--,Trà việt quất 700ml (28.500đ) | Trà tắc mật ong - 1 lít (38.000đ) | Trà chanh mật ong - 1 lít (38.000đ) | Trà vải lài 700ml (33.250đ) | Nước chanh tươi + trân châu giòn 700ml (28.500đ) | Trà tắc xí muội 700ml (28.500đ) | Trà chanh biển xanh 700ml (33.250đ) | Trà chanh bạc hà 700ml (33.250đ) | Nước cam tươi 700ml (28.500đ) | Cà phê sữa Oatside 700ml (38.000đ) | Sữa tươi cà phê - sữa Meiji 700ml (42.750đ) | Cà phê sữa tươi Caramel 700ml (38.000đ) | Cà phê bạc hà 700ml (33.250đ) | Cà phê muối 700ml (33.250đ) | Sữa tươi cà phê 700ml (36.100đ) | Cà phê sữa gấu 700ml (42.750đ) | Bạc xĩu muối 700ml (33.250đ),https://www.foody.vn/ho-chi-minh/matcha-thu-duc
Cafe Cóc - Hoàng Sa,_._,"665 Hoàng Sa, P. 7, Quận 3, TP. HCM",Chưa mở cửa  07:00 - 21:00,20.000đ - 30.000đ,10.7877307000000,106.6839982000000,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdlw8gbwsexfd,--,--,--,--,--,,https://www.foody.vn/ho-chi-minh/cafe-coc-hoang-sa
Bánh Ép Huế Quận 10 - OMAIG,_._,"268 Cao Thắng, P. 12, Quận 10, TP. HCM",Chưa mở cửa  14:00 - 22:00,Đang cập nhật,10.7748925000000,106.6754919000000,https://down-vn.img.susercontent.com/vn-11134513-7r98o-ly7qjubp29pda8,--,--,--,--,--,Bánh ép Khủng long (50.000đ) | Bánh ép chả mực (55.000đ) | Tô thập cẩm (60.000đ) | Hộp đựng (5.000đ) | Latte matcha sữa gấu (45.000đ) | Latte cacao sữa gấu (45.000đ) | Latte xoài sữa tươi (35.000đ) | Latte khoai môn sữa gấu (45.000đ) | Latte khoai môn sữa tươi (35.000đ) | Latte xoài sữa gấu (45.000đ) | Latte cacao sữa tươi (35.000đ) | Latte matcha sữa tươi (35.000đ) | Latte matcha xoài sữa gấu (55.000đ) | Latte matcha xoài sữa tươi (45.000đ) | Cafe sữa gấu (45.000đ),https://www.foody.vn/ho-chi-minh/banh-ep-hue-quan-10-omaig
Starbucks Coffee - Phan Xích Long,7.4,"214 - 216 Phan Xích Long, Quận Phú Nhuận, TP. HCM",Chưa mở cửa  07:00 - 22:00,70.000đ - 200.000đ,10.7974560000000,106.6900010000000,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsts2ofuzutg45,7.8,7.7,7.6,7.4,6.5,Combo 2 ly Dolce Espresso (72.000đ) | Iced Peppermint Mocha (117.000đ) | Peppermint Chocolate Cream Frappuccino® Blended Beverage​ (122.000đ) | Peppermint Mocha Frappuccino® Blended Beverage (122.000đ) | Peppermint Mocha (117.000đ) | Orange Rosemary Chicken Bagel (105.000đ) | Coffee Crusted Pork Sandwich (105.000đ) | Mixed Nuts & Fruit Banana Bread (65.000đ) | Chocolate Donut (60.000đ) | Butter Croissant (55.000đ) | Coconut Milk Bun (55.000đ) | Apple Strudel (60.000đ),https://www.foody.vn/ho-chi-minh/starbucks-coffee-phan-xich-long
House Coffee - Đường D2,4.2,"69/28 Đường D2, P. 25, Quận Bình Thạnh, TP. HCM",Chưa mở cửa  09:00 - 22:00,15.000đ - 25.000đ,10.8032400000000,106.7156200000000,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw97hyi72e3d31,8.0,3.5,3.5,3.0,3.0,,https://www.foody.vn/ho-chi-minh/house-coffee-duong-d2
Nâu Food - Thức Ăn Nhanh - Tôn Thất Thuyết,8.4,"143 Tôn Thất Thuyết, P. 15, Quận 4, TP. HCM",Chưa mở cửa  00:01 - 01:00 | 12:00 - 23:59,10.000đ - 110.000đ,10.7536230000000,106.7073760000000,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m12zjsvbhvofd9,9.2,8.7,8.6,8.0,7.4,Hỗ trợ đơn hàng 0372.577.179 (1đ) | FREESHIP QUẬN 4 VÀ GIẢM SHIP CÁC QUẬN NGOÀI (1đ) | GIÁ MÓN SẼ RẺ HƠN 30% KHI KHÁCH ĐẶT TRỰC TIẾP QUÁN (1đ) | MÌ Ý TÔM SỐT KEM ROSÉ “Lách bin” (120.000đ) | MIẾN BÒ TỨ XUYÊN KHÔNG (105.000đ) | MIẾN BÒ SỐT LẠC TRÔI (112.000đ) | GÀ XÀO CẢI LỘN (105.000đ) | MÌ GÀ LÁ QUẾ QUÊ (105.000đ) | Cơm Trộn Bò CHAY (80.000đ) | BOX CHAY 1 (210.000đ) | BOX CHAY 2 (195.000đ) | Gà tok mật ong (bán chạy) (110.000đ) | Gà sốt mật ong (95.000đ) | Gà cay phô mai đút lò (110.000đ),https://www.foody.vn/ho-chi-minh/nau-food-thuc-an-nhanh-ton-that-thuyet
Vui Coffee Thủ Đức,_._,"552 Hoàng Hữu Nam, P. Long Bình, Tp. Thủ Đức, TP. HCM",Chưa mở cửa  09:00 - 21:00,Đang cập nhật,10.8767205000000,106.8158291000000,https://down-vn.img.susercontent.com/vn-11134513-7ras8-mc68wrksmbn6a7,--,--,--,--,--,Cafe sữa (25.000đ) | Nước cam ép (20.000đ) | Nước dừa (25.000đ) | Cafe đá (20.000đ) | Trà chanh (15.000đ) | Cafe sữa tươi (25.000đ) | Nước mía (15.000đ) | Trà tắc (15.000đ) | Bạc sỉu (25.000đ) | Rau má (20.000đ) | Bánh bao 1 trứng (20.000đ) | Bánh bao 3 trứng (30.000đ) | Bánh đậu xanh (15.000đ),https://www.foody.vn/ho-chi-minh/vui-coffee-cafe-pha-may-xa-lo-ha-noi.pyzojt
Ăn Vặt Quận 8,_._,"855 Đường Tạ Quang Bửu, P. 5, Quận 8, TP. HCM",Chưa mở cửa  08:00 - 21:00,Đang cập nhật,10.7351086000000,106.6674099000000,https://down-vn.img.susercontent.com/vn-11134259-7ra0g-ma6p5h6umhyp62,--,--,--,--,--,Bò viên chiên (14.000đ) | Tôm viên chiên (14.000đ) | Combo cá viên chiên mắm tỏi  size lớn 69k (68.000đ) | Trứng cút chiên (14.000đ) | Cá viên chiên (14.000đ) | Cua viên hoàng đế (14.000đ) | Tôm hùm viên (14.000đ) | Bánh bao nhím vàng (14.000đ) | Đậu hũ phomai (14.000đ) | Thanh cua (14.000đ) | Bánh bao nhím xanh (14.000đ) | Tôm con xiên (14.000đ) | Chả cá đậu đũa (14.000đ) | Combo cá viên chiên 69k (68.000đ) | Bánh bao trứng cá hồi (14.000đ) | Dồi sụn (14.000đ) | Combo cá viên chiên size lớn 99k (98.000đ),https://www.foody.vn/ho-chi-minh/an-vat-quan-8
Maple Café - Sư Vạn Hạnh,_._,"433/16 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",Chưa mở cửa  07:30 - 22:30,Đang cập nhật,10.7724174000000,106.6683349000000,https://down-vn.img.susercontent.com/vn-11134259-820l4-mhel8mllw9ai00,--,--,--,--,--,Matcha yuzu (73.000đ) | Matcha caramel (65.000đ) | Matcha dưa lưới (73.000đ) | Matcha latte half-half (65.000đ) | Matcha latte chuối (73.000đ) | Matcha latte bí đao (65.000đ) | Matcha latte bá tước (65.000đ) | Matcha Olong nhài sữa (73.000đ) | Hồng trà sữa nguyên lá (49.000đ) | Hồng trà sữa bí đao (47.000đ) | Olong nhài sữa (49.000đ) | Hồng trà sữa hạt dẻ (47.000đ) | Trà sữa thốt nốt rim (52.000đ) | Hồng trà sữa Cream Brulee (52.000đ) | Trà sữa Rubi Thái Đỏ (52.000đ) | Olong sữa bá tước (49.000đ),https://www.foody.vn/ho-chi-minh/maple-cafe-su-van-hanh
Cơm Tấm A Dũng - Quận 4,_._,"28 Đường Số 25, P. 4, Quận 4, TP. HCM",Chưa mở cửa  07:30 - 14:00,Đang cập nhật,10.7572129000000,106.7039595000000,https://down-vn.img.susercontent.com/vn-11134259-820l4-mgx4w4so9frc28,--,--,--,--,--,Cơm Sườn Trứng (55.000đ) | Cơm Sườn Chả (55.000đ) | Cơm Sườn (45.000đ) | Cơm Sườn Bì (55.000đ) | Cơm Sườn Bì Trứng (65.000đ) | Cơm Sườn Bì Chả Trứng (75.000đ) | Cơm Sườn Bì Chả (65.000đ) | Cơm Chả Trứng (38.000đ) | Cơm Trứng Ốp La (30.000đ) | Cơm Nem Nướng (45.000đ) | Cơm Bì Chả Trứng (48.000đ) | Cơm Bì (30.000đ) | Cơm Bì Trứng (38.000đ) | Cơm Chả (38.000đ) | Cơm Bì Chả (38.000đ) | Cơm Lạp Xưởng (45.000đ),https://www.foody.vn/ho-chi-minh/com-tam-a-dung-quan-4
Golden - Trà sữa & Cà Phê - Tân Bình,_._,"590 Trường Chinh, P.13, Quận Tân Bình, TP. HCM",Chưa mở cửa  06:00 - 22:00,Đang cập nhật,10.8028444000000,106.6362103000000,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lzyohd6zz8lp56,--,--,--,--,--,Bạc xỉu (26.000đ) | Cà phê muối (28.000đ) | Cà phê kem trứng (29.000đ) | Cà phê sữa tươi (32.000đ) | Cà phê sữa tươi caramel (33.000đ) | Phin sữa đá (25.000đ) | Phin đen (19.000đ) | Trà mãng cầu (35.000đ) | Trà nhài ổi hồng (35.000đ) | Trà xoài tứ quý (38.000đ) | Trà xoài chanh dây (35.000đ) | Trà nhài việt quất (35.000đ) | Trà nho chuỗi ngọc (35.000đ) | Trà vải hoa nhài (38.000đ) | Trà đào tiên tử (38.000đ) | Trà cherry anh đào (38.000đ) | Trà lê hoa cúc (38.000đ),https://www.foody.vn/ho-chi-minh/golden-tra-sua-ca-phe-tan-binh
Chivago - Phú Nhuận,_._,"Số 8 Đường Hoa Đào, P. 7, Quận Phú Nhuận, TP. HCM",Chưa mở cửa  11:00 - 23:59,Đang cập nhật,10.7978065000000,106.6881837000000,https://down-vn.img.susercontent.com/vn-11134259-820l4-mh8ppm9xgnin9c,--,--,--,--,--,Gà rán xốt Sriracha Mayo (205.200đ) | Da gà siêu giòn (108.000đ) | Gà rút xương cay phô mai (226.800đ) | Cánh gà rán sốt tỏi tương (205.200đ) | Gà rút xương xốt cam (205.200đ) | Gà rán rút xương (194.400đ) | Gà rán rút xương xốt Hàn Quốc (205.200đ) | Gà rán rút xương xốt tỏi tương (205.200đ) | Gà rán xốt galbi (205.200đ) | Đùi gà rán xốt Sriracha Mayo (205.200đ) | Gà rán sốt Hàn Quốc (205.200đ) | Gà rán siêu giòn (194.400đ) | Gà rán rút xương sốt hành (205.200đ) | Gà rút xương sốt ngọt (205.200đ) | Gà rán rút xương sốt galbi (205.200đ) | Cánh gà rán (194.400đ) | File Gà rán siêu giòn (194.400đ),https://www.foody.vn/ho-chi-minh/chivago-phu-nhuan
Gia An Quán 1 - Đồ Ăn Nóng & Cơm Văn Phòng,_._,"Tầng Trệt,  Tầng G, Lô 01-06 A4 Chung Cư Đức Khải, Nguyễn Lương Bằng, P. Phú Mỹ, Quận 7, TP. HCM",Chưa mở cửa  08:00 - 14:00 | 17:00 - 21:00,10.000đ - 55.000đ,10.7005870000000,106.7332500000000,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgsxjxq8jix22,--,--,--,--,--,,https://www.foody.vn/ho-chi-minh/gia-an-quan-1-do-an-nong-com-van-phong
Phúc Long Lotte Mart Quận 11,5.9,"Lotte Mart Lê Đại Hành, 968 Đường 3 Tháng 2, P. 15, Quận 11, TP. HCM",Chưa mở cửa  08:00 - 21:30,30.000đ - 80.000đ,10.7629930000000,106.6571330000000,https://down-vn.img.susercontent.com/vn-11134513-820l4-mgu72wgeydqg5b,6.6,6.0,6.0,5.8,5.4,Trà Sữa Ô Long Hạt Dẻ Cười (69.000đ) | Trà Sữa Ô Long Hạt Dẻ Cười (Nóng) (69.000đ) | Trà Ô Long Táo Xanh Ngọc Đỏ (69.000đ) | Sô-cô-la Ruby Giáng Sinh (69.000đ) | Bình Giữ Nhiệt Giáng Sinh (20oz) - Nắp Be (399.000đ) | Sô-cô-la Ruby Giáng Sinh (Nóng) (69.000đ) | Cookie hạt dẻ Ngôi sao Noel (18.000đ) | Bánh cuộn Sô-cô-la Cherry (48.000đ) | Burger Santa Heo xé (48.000đ) | Bánh Thanh Nam Việt Quất (40.000đ) | Cookie hạt dẻ Cành tầm gửi Noel (18.000đ) | Bánh Sô-cô-la Tuyết Đen (42.000đ) | Cookie hạt dẻ Cây Thông Noel (18.000đ) | Burger Noel Gà xé (48.000đ) | Combo 1 Trà Trái Cây + Bình Giữ Nhiệt Giáng Sinh (464.000đ) | Combo 1 Trà Sữa + Bình Giữ Nhiệt Giáng Sinh (458.000đ),https://www.foody.vn/ho-chi-minh/phuc-long-lotte-mart-quan-11
